steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
14,1,-0.005,14,-0.005,1,0
28,2,-0.007857142857142858,14,-0.002857142857142857,2,0
42,3,0.8644322463022074,14,0.8722893891593502,3,0
56,4,0.860860817730779,14,-0.0035714285714285713,4,0
70,5,0.8580036748736364,14,-0.002857142857142857,5,0
84,6,0.8551465320164937,14,-0.002857142857142857,6,0
98,7,0.852289389159351,14,-0.002857142857142857,7,0
112,8,0.8487179605879227,14,-0.0035714285714285713,8,0
126,9,-1.0253184736368859,14,-1.8740364342248088,9,0
140,10,-1.0303184736368856,14,-0.005,10,0
168,12,-2.655387141093173,14,-1.6200686674562879,12,0
196,14,-2.7605916075942236,14,-0.09949018078676285,14,0
238,17,-0.6665917374029475,14,-0.005714285714285714,17,0
280,20,-0.6765917374029469,14,-0.002142857142857143,20,0
350,25,1.5104591967206902,14,-0.002857142857142857,25,0
420,30,-0.10508625694327933,14,-0.005,30,0
560,40,3.107074999474381,14,-0.7273702021845011,40,0
700,50,6.331116316370811,14,0.9845736535427732,50,0
840,60,4.162193067774406,14,-0.02868511522545657,60,0
980,70,4.867425464467122,14,0.01149748709974127,70,0
1120,80,5.790495582628845,14,1.653928536049966,80,0
1260,90,-0.45135828200163075,14,-0.5239698398735232,89,0
1400,100,3.9030630389602283,14,-1.4556833317169804,99,0
1680,120,3.502932279135842,14,-0.8073972939982714,114,0
1960,140,6.117608997840267,14,-0.005714285714285714,133,0
2380,170,15.503581869588771,14,1.8450939133074524,160,0
2800,200,10.638822776984599,14,-0.2267590695532824,185,0
3500,250,6.59385113695235,14,-0.45701020426297956,234,0
4200,300,7.159973244433909,14,-0.3782872629431518,281,0
5600,400,20.687046860629483,14,0.03513061242818646,378,0
7000,500,30.138408471680837,14,0.8251549344137117,475,0
8400,600,14.848823048477556,14,-0.0035714285714285713,572,0
9800,700,25.670282118042486,14,-0.8911521328155951,666,0
11200,800,26.898153412003147,14,-1.3605662320576541,760,0
12600,900,31.931664665557737,14,-0.0006776716900019242,853,0
14000,1000,11.574417205768688,14,-0.7883882236245658,948,0
16800,1200,10.177491626679354,14,-0.0035714285714285713,1139,0
19600,1400,6.176421047094325,14,0.10491207802786777,1325,0
23800,1700,13.483416806400882,14,0.9640149665460522,1604,0
28000,2000,-13.643066823890928,14,-0.983468889692866,1884,0
35000,2500,-24.335107953776433,14,-0.005714285714285714,2346,0
42000,3000,-38.32599354842802,14,-0.0035714285714285713,2821,0
56000,4000,-42.49071251022228,14,-0.0064285714285714285,3746,0
70000,5000,-61.42535950861277,14,-0.004285714285714286,4640,0
84000,6000,-70.94815758455705,14,-0.0035714285714285713,5564,0
98000,7000,-66.50543973302375,14,-0.0064285714285714285,6499,0
112000,8000,-85.06324547597809,14,-2.063538206522969,7435,0
126000,9000,-108.41115432023736,14,-0.005,8381,0
140000,10000,-126.23921915887921,14,-0.007857142857142858,9318,0
