steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
73,1,72.0,73,72.0,72.0,72.0
110,2,108.0,37,36.0,108.0,72.0
205,3,202.0,95,94.0,202.0,94.0
299,4,295.0,94,93.0,295.0,94.0
340,5,335.0,41,40.0,335.0,94.0
396,6,390.0,56,55.0,390.0,94.0
472,7,465.0,76,75.0,465.0,94.0
515,8,507.0,43,42.0,507.0,94.0
572,9,563.0,57,56.0,563.0,94.0
633,10,623.0,61,60.0,623.0,94.0
740,12,728.0,45,44.0,728.0,94.0
832,14,818.0,49,48.0,818.0,94.0
1143,17,1126.0,124,123.0,1126.0,131.0
1394,20,1374.0,56,55.0,1374.0,134.0
1898,25,1873.0,127,126.0,1873.0,134.0
2243,30,2213.0,51,50.0,2213.0,134.0
3239,40,3199.0,130,129.0,3199.0,134.0
4369,50,4319.0,130,129.0,4319.0,134.0
5549,60,5489.0,126,125.0,5489.0,134.0
6765,70,6695.0,129,128.0,6695.0,134.0
7991,80,7911.0,131,130.0,7911.0,134.0
9223,90,9133.0,133,132.0,9133.0,134.0
10538,100,10438.0,128,127.0,10438.0,134.0
13195,120,13075.0,133,132.0,13075.0,138.0
15862,140,15722.0,132,131.0,15722.0,140.0
19928,170,19758.0,133,132.0,19758.0,140.0
24088,200,23888.0,142,141.0,23888.0,145.0
30821,250,30571.0,142,141.0,30571.0,145.0
37190,300,36890.0,745,744.0,36890.0,744.0
48834,400,48434.0,176,175.0,48434.0,744.0
66438,500,65938.0,212,211.0,65938.0,744.0
101348,600,100751.0,532,531.0,100751.0,1001.0
144229,700,143534.0,306,305.0,143534.0,1001.0
162539,800,161744.0,117,116.0,161744.0,1001.0
174250,900,173355.0,110,109.0,173355.0,1001.0
185268,1000,184273.0,104,103.0,184273.0,1001.0
