steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
66,1,1950.0,66,1950.0,65.0,65.0
99,2,2910.0,33,960.0,97.0,65.0
165,3,4860.0,66,1950.0,162.0,65.0
212,4,6240.0,47,1380.0,208.0,65.0
266,5,7830.0,54,1590.0,261.0,65.0
329,6,9690.0,63,1860.0,323.0,65.0
369,7,10860.0,40,1170.0,362.0,65.0
414,8,12180.0,45,1320.0,406.0,65.0
487,9,14340.0,73,2160.0,478.0,72.0
532,10,15660.0,45,1320.0,522.0,72.0
654,12,19260.0,75,2220.0,642.0,74.0
756,14,22260.0,40,1170.0,742.0,74.0
933,17,27480.0,75,2220.0,916.0,74.0
1108,20,32640.0,52,1530.0,1088.0,74.0
1389,25,40920.0,87,2580.0,1364.0,86.0
1622,30,47760.0,55,1620.0,1592.0,86.0
2419,40,71370.0,56,1650.0,2379.0,171.0
3263,50,96390.0,137,4080.0,3213.0,210.0
4089,60,120870.0,81,2400.0,4029.0,210.0
4707,70,139110.0,67,1980.0,4637.0,210.0
5255,80,155250.0,63,1860.0,5175.0,210.0
5840,90,172500.0,54,1590.0,5750.0,210.0
6376,100,188280.0,59,1740.0,6276.0,210.0
7624,120,225120.0,124,3690.0,7504.0,210.0
9695,140,286650.0,133,3960.0,9555.0,210.0
13789,170,408570.0,152,4530.0,13619.0,210.0
18409,200,546270.0,154,4590.0,18209.0,210.0
23905,250,709650.0,45,1320.0,23655.0,242.0
27585,300,818550.0,82,2430.0,27285.0,242.0
70402,400,2100570.0,403,12060.0,70019.0,1001.0
101484,500,3030030.0,241,7200.0,101001.0,1001.0
120576,600,3599790.0,172,5130.0,119993.0,1001.0
137677,700,4109820.0,174,5190.0,136994.0,1001.0
156453,800,4670160.0,870,26070.0,155672.0,1001.0
209036,900,6244860.0,531,15900.0,208162.0,1001.0
227910,1000,6808080.0,232,6930.0,226936.0,1001.0
