steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.6000000000000001,1,0.6000000000000001,0.3999999999999999
2,2,0.6000000000000001,1,0.0,1.4
3,3,0.8,1,0.2,2.2
4,4,1.7000000000000002,1,0.9,2.3000000000000003
5,5,2.7,1,1.0,2.3000000000000003
6,6,3.0,1,0.30000000000000004,3.0
7,7,3.8,1,0.8,3.2
8,8,4.3,1,0.5,3.7
9,9,4.3999999999999995,1,0.1,4.6000000000000005
10,10,4.8,1,0.4,5.2
12,12,6.3,1,0.7000000000000001,5.7
14,14,7.300000000000001,1,0.4,6.699999999999999
17,17,8.4,1,0.9,8.6
20,20,10.600000000000001,1,0.30000000000000004,9.399999999999999
25,25,13.100000000000001,1,0.7000000000000001,11.899999999999999
30,30,15.0,1,0.9,15.0
40,40,20.7,1,0.5,19.3
50,50,25.9,1,1.0,24.1
60,60,30.6,1,0.6000000000000001,29.4
70,70,35.599999999999994,1,0.9,34.4
80,80,40.99999999999999,1,0.0,39.0
90,90,45.699999999999996,1,0.0,44.3
100,100,50.7,1,0.0,49.29999999999999
120,120,63.49999999999999,1,0.4,56.5
140,140,77.50000000000001,1,0.5,62.50000000000001
170,170,96.00000000000004,1,0.30000000000000004,73.99999999999999
200,200,115.90000000000005,1,0.2,84.09999999999998
250,250,147.3000000000001,1,0.30000000000000004,102.69999999999996
300,300,179.40000000000012,1,0.8,120.59999999999992
400,400,244.40000000000023,1,0.7000000000000001,155.5999999999998
500,500,309.8000000000001,1,0.5,190.19999999999973
600,600,376.6999999999999,1,0.6000000000000001,223.29999999999967
700,700,446.39999999999964,1,0.6000000000000001,253.59999999999954
800,800,516.1999999999992,1,0.4,283.7999999999997
900,900,587.9999999999987,1,0.30000000000000004,311.99999999999994
1000,1000,660.2999999999984,1,0.30000000000000004,339.70000000000016
1200,1200,805.4999999999972,1,1.0,394.5000000000006
1400,1400,954.3999999999961,1,0.6000000000000001,445.6000000000011
1700,1700,1180.0999999999979,1,1.0,519.900000000002
2000,2000,1412.3000000000015,1,0.9,587.7000000000037
2500,2500,1802.6000000000076,1,1.0,697.4000000000065
3000,3000,2204.3000000000156,1,0.8,795.7000000000091
4000,4000,3026.7000000000394,1,1.0,973.3000000000151
5000,5000,3873.300000000064,1,0.9,1126.7000000000075
6000,6000,4732.700000000029,1,0.9,1267.299999999994
7000,7000,5601.599999999978,1,0.9,1398.3999999999812
8000,8000,6476.399999999926,1,1.0,1523.5999999999683
9000,9000,7361.599999999875,1,0.9,1638.3999999999555
10000,10000,8249.099999999824,1,0.9,1750.899999999943
