steps,episode,total_return,episode_len,episode_return,total_regret
8,1,2.0,8,2.0,2.0
16,2,6.0,8,4.0,2.0
24,3,8.0,8,2.0,2.0
32,4,10.0,8,2.0,4.0
40,5,10.0,8,0.0,6.0
48,6,10.0,8,0.0,6.0
56,7,14.0,8,4.0,6.0
64,8,14.0,8,0.0,6.0
72,9,18.0,8,4.0,6.0
80,10,12.0,8,-6.0,8.0
96,12,12.0,8,-2.0,10.0
112,14,6.0,8,-4.0,12.0
136,17,4.0,8,4.0,16.0
160,20,2.0,8,2.0,16.0
200,25,-2.0,8,0.0,20.0
240,30,-2.0,8,4.0,24.0
320,40,-4.0,8,2.0,26.0
400,50,-14.0,8,4.0,34.0
480,60,-12.0,8,2.0,42.0
560,70,-8.0,8,4.0,56.0
640,80,4.0,8,0.0,62.0
720,90,-18.0,8,4.0,80.0
800,100,-30.0,8,-6.0,96.0
960,120,-26.0,8,-2.0,104.0
1120,140,-18.0,8,4.0,120.0
1360,170,6.0,8,-2.0,140.0
1600,200,12.0,8,4.0,150.0
2000,250,-26.0,8,0.0,202.0
2400,300,-14.0,8,2.0,254.0
3200,400,48.0,8,0.0,312.0
4000,500,124.0,8,0.0,368.0
4800,600,124.0,8,0.0,454.0
5600,700,170.0,8,0.0,520.0
6400,800,178.0,8,-2.0,600.0
7200,900,200.0,8,2.0,660.0
8000,1000,274.0,8,4.0,706.0
9600,1200,330.0,8,0.0,796.0
11200,1400,414.0,8,2.0,928.0
13600,1700,562.0,8,0.0,1084.0
16000,2000,658.0,8,4.0,1188.0
20000,2500,1028.0,8,2.0,1336.0
24000,3000,1344.0,8,0.0,1456.0
32000,4000,2190.0,8,0.0,1736.0
40000,5000,2988.0,8,2.0,2040.0
48000,6000,3746.0,8,0.0,2350.0
56000,7000,4476.0,8,-2.0,2634.0
64000,8000,5240.0,8,0.0,2886.0
72000,9000,5968.0,8,2.0,3058.0
80000,10000,6676.0,8,2.0,3294.0
