steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.5,1,0.5,0.5
2,2,1.2000000000000002,1,0.7000000000000001,0.7999999999999999
3,3,1.3000000000000003,1,0.1,1.7
4,4,2.2,1,0.9,1.7999999999999998
5,5,3.2,1,1.0,1.7999999999999998
6,6,4.0,1,0.8,1.9999999999999998
7,7,4.6,1,0.6000000000000001,2.3999999999999995
8,8,4.8,1,0.2,3.1999999999999993
9,9,4.8,1,0.0,4.199999999999999
10,10,5.1,1,0.30000000000000004,4.8999999999999995
12,12,6.1,1,0.4,5.899999999999999
14,14,6.8999999999999995,1,0.30000000000000004,7.099999999999999
17,17,8.6,1,0.9,8.399999999999999
20,20,11.3,1,0.8,8.699999999999998
25,25,12.8,1,0.4,12.199999999999998
30,30,15.1,1,0.9,14.899999999999999
40,40,21.0,1,0.2,19.0
50,50,26.7,1,1.0,23.3
60,60,31.9,1,0.5,28.1
70,70,37.599999999999994,1,0.9,32.400000000000006
80,80,44.4,1,0.7000000000000001,35.6
90,90,49.3,1,0.7000000000000001,40.7
100,100,54.2,1,0.7000000000000001,45.8
120,120,65.4,1,0.9,54.60000000000001
140,140,78.00000000000001,1,0.2,62.000000000000014
170,170,97.70000000000003,1,0.4,72.3
200,200,115.80000000000004,1,1.0,84.19999999999999
250,250,147.00000000000009,1,0.30000000000000004,102.99999999999999
300,300,179.40000000000012,1,0.8,120.59999999999995
400,400,244.10000000000022,1,0.7000000000000001,155.89999999999986
500,500,308.9000000000001,1,0.2,191.0999999999998
600,600,375.29999999999984,1,0.6000000000000001,224.69999999999968
700,700,444.69999999999965,1,0.6000000000000001,255.29999999999956
800,800,515.0999999999993,1,0.4,284.89999999999975
900,900,586.5999999999989,1,0.30000000000000004,313.3999999999999
1000,1000,658.6999999999985,1,0.30000000000000004,341.3000000000001
1200,1200,803.2999999999976,1,1.0,396.70000000000056
1400,1400,950.4999999999968,1,0.6000000000000001,449.500000000001
1700,1700,1176.3999999999983,1,1.0,523.600000000002
2000,2000,1407.400000000002,1,0.9,592.6000000000034
2500,2500,1799.400000000008,1,1.0,700.6000000000062
3000,3000,2199.3000000000166,1,0.7000000000000001,800.7000000000091
4000,4000,3018.400000000039,1,0.8,981.6000000000148
5000,5000,3862.8000000000648,1,0.5,1137.200000000006
6000,6000,4722.700000000033,1,1.0,1277.2999999999931
7000,7000,5594.899999999981,1,0.8,1405.0999999999804
8000,8000,6473.399999999929,1,1.0,1526.5999999999672
9000,9000,7356.799999999879,1,0.9,1643.1999999999548
10000,10000,8243.699999999824,1,1.0,1756.299999999942
